MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Data_UserWritable,4168,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Data_Writable,4169,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Format,4163,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle,4093,Object
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ConnectionCodeMachineSide,4094,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_CutterStatus,4097,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_CutterStatus_Definition,4098,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_CutterStatus_EnumStrings,4100,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_CutterStatus_EnumValues,4101,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_CutterStatus_ValuePrecision,4099,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location,4144,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_DataType,4147,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_Definition,4145,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_NegativeOverlap,4148,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_PositiveOverlap,4149,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_Type,4150,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_ValuePrecision,4146,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_Location_ValueRank,4151,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate,4122,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_DataType,4125,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_Definition,4123,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_Maximum,4126,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_Minimum,4127,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_Nominal,4128,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_ValuePrecision,4124,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessFeedRate_ValueRank,4129,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed,4136,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_DataType,4139,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_Definition,4137,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_Maximum,4140,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_Minimum,4141,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_Nominal,4142,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_ValuePrecision,4138,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolLifecycle_ProcessSpindleSpeed_ValueRank,4143,Variable
